name,date,value
Wii,2009,580000
Wii,2009,580000
PC,2009,580000
X360,2009,580000
DS,2009,580000
PS3,2009,580000
PS3,2009,580000
Wii,2009,580000
PS2,2009,580000
Wii,2009,570000
PS3,2009,570000
Wii,2009,570000
X360,2009,570000
PS3,2009,570000
X360,2009,560000
X360,2009,560000
DS,2009,560000
PS3,2009,550000
DS,2009,550000
PS3,2009,540000
X360,2009,540000
PS3,2009,540000
DS,2009,540000
DS,2009,530000
DS,2009,530000
X360,2009,530000
PSP,2009,530000
DS,2009,530000
DS,2009,520000
Wii,2009,520000
DS,2009,520000
X360,2009,520000
PC,2009,510000
DS,2009,510000
PSP,2009,510000
X360,2009,510000
Wii,2009,510000
X360,2009,510000
DS,2009,510000
PSP,2009,510000
DS,2009,510000
PS3,2009,500000
PS3,2009,500000
Wii,2009,500000
Wii,2009,490000
PS2,2009,490000
PS2,2009,490000
Wii,2009,490000
PS3,2009,490000
Wii,2009,480000
Wii,2009,480000
Wii,2009,480000
PSP,2009,480000
DS,2009,480000
PS2,2009,480000
DS,2009,480000
Wii,2009,470000
PC,2009,470000
Wii,2009,470000
Wii,2009,470000
PS2,2009,470000
PS3,2009,460000
DS,2009,460000
PS2,2009,460000
X360,2009,460000
Wii,2009,460000
PS3,2009,450000
PSP,2009,450000
Wii,2009,450000
DS,2009,450000
Wii,2009,450000
PS3,2009,450000
Wii,2009,450000
Wii,2009,450000
DS,2009,450000
PS2,2009,450000
X360,2009,450000
Wii,2009,450000
DS,2009,450000
DS,2009,440000
Wii,2009,440000
Wii,2009,440000
Wii,2009,440000
Wii,2009,440000
Wii,2009,440000
PSP,2009,440000
PS2,2009,440000
Wii,2009,440000
DS,2009,430000
DS,2009,430000
PS2,2009,430000
DS,2009,430000
Wii,2009,430000
DS,2009,430000
PS2,2009,430000
DS,2009,420000
PSP,2009,420000
PS3,2009,420000
X360,2009,420000
DS,2009,420000
DS,2009,420000
Wii,2009,420000
DS,2009,420000
PSP,2009,420000
PS3,2009,420000
DS,2009,410000
PSP,2009,410000
PSP,2009,410000
DS,2009,410000
Wii,2009,410000
Wii,2009,410000
Wii,2009,410000
PSP,2009,410000
PSP,2009,410000
DS,2009,410000
Wii,2009,410000
PS2,2009,410000
PS2,2009,410000
DS,2009,410000
DS,2009,410000
PS2,2009,400000
Wii,2009,400000
DS,2009,400000
Wii,2009,400000
PS3,2009,400000
DS,2009,400000
X360,2009,400000
Wii,2009,400000
DS,2009,400000
X360,2009,400000
Wii,2009,390000
PSP,2009,390000
DS,2009,390000
PC,2009,390000
DS,2009,390000
DS,2009,390000
Wii,2009,390000
DS,2009,390000
Wii,2009,390000
PS3,2009,380000
DS,2009,380000
Wii,2009,380000
Wii,2009,380000
PSP,2009,380000
Wii,2009,380000
Wii,2009,380000
Wii,2009,380000
DS,2009,380000
DS,2009,380000
Wii,2009,380000
DS,2009,370000
PS3,2009,370000
X360,2009,370000
Wii,2009,370000
Wii,2009,370000
PS3,2009,370000
PS3,2009,370000
X360,2009,370000
PC,2009,370000
DS,2009,360000
X360,2009,360000
Wii,2009,360000
Wii,2009,360000
PS3,2009,360000
Wii,2009,360000
Wii,2009,360000
PSP,2009,360000
PS2,2009,360000
PSP,2009,360000
DS,2009,350000
PS3,2009,350000
X360,2009,350000
DS,2009,350000
Wii,2009,350000
PS2,2009,350000
DS,2009,340000
PS2,2009,340000
PS3,2009,340000
PS3,2009,340000
DS,2009,340000
DS,2009,340000
PS2,2009,340000
DS,2009,340000
X360,2009,330000
DS,2009,330000
X360,2009,330000
PSP,2009,330000
PS3,2009,330000
Wii,2009,330000
Wii,2009,330000
PS3,2009,330000
Wii,2009,330000
PS2,2009,330000
PS2,2009,330000
X360,2009,330000
PSP,2009,330000
PS3,2009,330000
DS,2009,330000
DS,2009,330000
X360,2009,320000
PSP,2009,320000
X360,2009,320000
PSP,2009,320000
PS3,2009,320000
PC,2009,320000
Wii,2009,320000
DS,2009,320000
Wii,2009,320000
X360,2009,320000
PS2,2009,320000
DS,2009,320000
DS,2009,320000
PS2,2009,320000
X360,2009,310000
DS,2009,310000
PS2,2009,310000
Wii,2009,310000
Wii,2009,310000
Wii,2009,310000
DS,2009,310000
PS3,2009,310000
DS,2009,300000
X360,2009,300000
DS,2009,300000
DS,2009,300000
DS,2009,300000
Wii,2009,300000
DS,2009,300000
PS3,2009,300000
PS3,2009,300000
X360,2009,300000
X360,2009,290000
Wii,2009,290000
X360,2009,290000
PS3,2009,290000
X360,2009,290000
Wii,2009,290000
PS2,2009,290000
Wii,2009,290000
DS,2009,290000
DS,2009,290000
Wii,2009,290000
PS2,2009,290000
Wii,2009,290000
PS3,2009,290000
X360,2009,290000
Wii,2009,280000
X360,2009,280000
DS,2009,280000
X360,2009,280000
PS3,2009,280000
PS2,2009,280000
Wii,2009,280000
DS,2009,270000
PS2,2009,270000
PSP,2009,270000
PS2,2009,270000
DS,2009,270000
X360,2009,270000
X360,2009,270000
Wii,2009,270000
DS,2009,270000
Wii,2009,270000
X360,2009,270000
DS,2009,270000
Wii,2009,270000
Wii,2009,270000
Wii,2009,270000
Wii,2009,270000
Wii,2009,260000
DS,2009,260000
DS,2009,260000
Wii,2009,260000
Wii,2009,260000
DS,2009,260000
PS3,2009,260000
DS,2009,260000
PSP,2009,260000
PSP,2009,260000
PSP,2009,260000
PS2,2009,260000
Wii,2009,260000
PSP,2009,260000
Wii,2009,260000
DS,2009,260000
PS2,2009,260000
PS2,2009,250000
PS3,2009,250000
DS,2009,250000
PS3,2009,250000
X360,2009,250000
PSP,2009,250000
PSP,2009,250000
Wii,2009,250000
DS,2009,250000
DS,2009,250000
X360,2009,250000
Wii,2009,250000
PS3,2009,250000
DS,2009,250000
Wii,2009,240000
DS,2009,240000
X360,2009,240000
X360,2009,240000
DS,2009,240000
Wii,2009,240000
PSP,2009,240000
PSP,2009,240000
PS3,2009,240000
PS3,2009,240000
Wii,2009,240000
DS,2009,240000
X360,2009,240000
PSP,2009,240000
DS,2009,240000
X360,2009,240000
PSP,2009,240000
X360,2009,240000
DS,2009,240000
X360,2009,240000
X360,2009,240000
Wii,2009,230000
PS3,2009,230000
Wii,2009,230000
X360,2009,230000
DS,2009,230000
PS3,2009,230000
X360,2009,230000
Wii,2009,230000
PS3,2009,230000
PS3,2009,230000
PSP,2009,230000
PSP,2009,230000
Wii,2009,230000
Wii,2009,230000
Wii,2009,230000
PSP,2009,220000
PS3,2009,220000
DS,2009,220000
Wii,2009,220000
DS,2009,220000
Wii,2009,220000
Wii,2009,220000
DS,2009,220000
Wii,2009,220000
X360,2009,220000
X360,2009,220000
Wii,2009,220000
DS,2009,220000
PS3,2009,220000
PS2,2009,220000
DS,2009,220000
PSP,2009,220000
PS2,2009,210000
X360,2009,210000
X360,2009,210000
X360,2009,210000
PS3,2009,210000
Wii,2009,210000
PSP,2009,210000
Wii,2009,210000
X360,2009,210000
DS,2009,210000
X360,2009,210000
X360,2009,210000
DS,2009,210000
PSP,2009,210000
Wii,2009,210000
X360,2009,210000
DS,2009,200000
DS,2009,200000
Wii,2009,200000
DS,2009,200000
Wii,2009,200000
Wii,2009,200000
X360,2009,200000
Wii,2009,200000
Wii,2009,200000
DS,2009,200000
Wii,2009,200000
DS,2009,200000
DS,2009,200000
DS,2009,200000
DS,2009,200000
PS3,2009,200000
PS2,2009,200000
PS2,2009,200000
Wii,2009,200000
DS,2009,200000
Wii,2009,200000
DS,2009,200000
Wii,2009,200000
PC,2009,200000
PS3,2009,190000
Wii,2009,190000
Wii,2009,190000
DS,2009,190000
DS,2009,190000
DS,2009,190000
DS,2009,190000
PSP,2009,190000
X360,2009,190000
PS3,2009,190000
PS3,2009,190000
DS,2009,190000
Wii,2009,190000
PSP,2009,190000
PS3,2009,190000
Wii,2009,190000
PSP,2009,190000
Wii,2009,190000
Wii,2009,190000
DS,2009,190000
PS2,2009,190000
Wii,2009,190000
DS,2009,190000
Wii,2009,190000
PS3,2009,190000
Wii,2009,190000
Wii,2009,180000
PSP,2009,180000
Wii,2009,180000
Wii,2009,180000
PC,2009,180000
DS,2009,180000
PSP,2009,180000
PC,2009,180000
PS2,2009,180000
PS3,2009,180000
PS3,2009,180000
X360,2009,180000
X360,2009,180000
PS2,2009,180000
PSP,2009,180000
PS3,2009,170000
DS,2009,170000
PS3,2009,170000
DS,2009,170000
PS3,2009,170000
PS3,2009,170000
DS,2009,170000
DS,2009,170000
PS2,2009,170000
PS3,2009,170000
DS,2009,170000
PC,2009,170000
PS2,2009,170000
PSP,2009,170000
Wii,2009,170000
PS3,2009,170000
X360,2009,170000
PS2,2009,170000
Wii,2009,170000
X360,2009,170000
X360,2009,170000
Wii,2009,170000
X360,2009,170000
DS,2009,170000
PS3,2009,160000
X360,2009,160000
DS,2009,160000
Wii,2009,160000
PSP,2009,160000
PS3,2009,160000
Wii,2009,160000
DS,2009,160000
Wii,2009,160000
PS3,2009,160000
DS,2009,160000
DS,2009,160000
X360,2009,160000
DS,2009,160000
Wii,2009,160000
DS,2009,160000
PSP,2009,160000
X360,2009,160000
Wii,2009,160000
DS,2009,160000
DS,2009,160000
DS,2009,150000
X360,2009,150000
X360,2009,150000
PS3,2009,150000
DS,2009,150000
X360,2009,150000
DS,2009,150000
PSP,2009,150000
Wii,2009,150000
PS2,2009,150000
DS,2009,150000
PS2,2009,150000
DS,2009,150000
Wii,2009,150000
DS,2009,150000
PS3,2009,150000
X360,2009,150000
Wii,2009,150000
Wii,2009,150000
PSP,2009,150000
X360,2009,150000
DS,2009,150000
DS,2009,150000
DS,2009,140000
PS2,2009,140000
DS,2009,140000
DS,2009,140000
PS2,2009,140000
PSP,2009,140000
DS,2009,140000
PC,2009,140000
DS,2009,140000
PSP,2009,140000
PSP,2009,140000
PC,2009,140000
DS,2009,140000
PS2,2009,140000
X360,2009,140000
Wii,2009,140000
Wii,2009,140000
X360,2009,140000
Wii,2009,140000
Wii,2009,140000
PS3,2009,140000
DS,2009,140000
PS3,2009,140000
DS,2009,140000
DS,2009,140000
Wii,2009,140000
DS,2009,140000
X360,2009,140000
DS,2009,140000
DS,2009,130000
Wii,2009,130000
PS2,2009,130000
DS,2009,130000
Wii,2009,130000
Wii,2009,130000
PS3,2009,130000
Wii,2009,130000
Wii,2009,130000
PS3,2009,130000
Wii,2009,130000
PS3,2009,130000
PS2,2009,130000
Wii,2009,130000
Wii,2009,130000
DS,2009,130000
DS,2009,130000
X360,2009,130000
Wii,2009,130000
Wii,2009,130000
DS,2009,130000
PC,2009,130000
X360,2009,130000
X360,2009,130000
Wii,2009,120000
Wii,2009,120000
Wii,2009,120000
X360,2009,120000
X360,2009,120000
PSP,2009,120000
Wii,2009,120000
Wii,2009,120000
DS,2009,120000
Wii,2009,120000
PSP,2009,120000
DS,2009,120000
DS,2009,120000
DS,2009,120000
PSP,2009,120000
Wii,2009,120000
X360,2009,120000
DS,2009,120000
PS3,2009,120000
DS,2009,120000
DS,2009,120000
PS3,2009,120000
DS,2009,120000
DS,2009,120000
DS,2009,110000
PS3,2009,110000
DS,2009,110000
DS,2009,110000
Wii,2009,110000
DS,2009,110000
X360,2009,110000
PSP,2009,110000
PS2,2009,110000
DS,2009,110000
Wii,2009,110000
DS,2009,110000
DS,2009,110000
Wii,2009,110000
X360,2009,110000
Wii,2009,110000
PC,2009,110000
PS2,2009,110000
DS,2009,110000
Wii,2009,110000
X360,2009,110000
X360,2009,110000
Wii,2009,110000
Wii,2009,110000
DS,2009,110000
Wii,2009,110000
DS,2009,110000
PS3,2009,110000
Wii,2009,110000
DS,2009,110000
X360,2009,110000
PS2,2009,110000
DS,2009,110000
X360,2009,110000
DS,2009,110000
DS,2009,110000
DS,2009,110000
Wii,2009,110000
DS,2009,110000
Wii,2009,110000
PC,2009,110000
PS3,2009,110000
DS,2009,110000
DS,2009,110000
PS2,2009,110000
PS3,2009,110000
DS,2009,110000
DS,2009,110000
PS3,2009,100000
DS,2009,100000
DS,2009,100000
DS,2009,100000
PS3,2009,100000
PC,2009,100000
DS,2009,100000
PS3,2009,100000
DS,2009,100000
Wii,2009,100000
Wii,2009,100000
DS,2009,100000
PSP,2009,100000
DS,2009,100000
Wii,2009,100000
Wii,2009,100000
Wii,2009,100000
PSP,2009,100000
X360,2009,100000
DS,2009,100000
PS2,2009,100000
DS,2009,100000
Wii,2009,100000
DS,2009,100000
DS,2009,100000
DS,2009,100000
DS,2009,100000
DS,2009,100000
PSP,2009,100000
PC,2009,100000
Wii,2009,100000
Wii,2009,100000
DS,2009,100000
X360,2009,100000
PSP,2009,100000
X360,2009,100000
Wii,2009,100000
Wii,2009,100000
DS,2009,100000
DS,2009,100000
X360,2009,90000
Wii,2009,90000
X360,2009,90000
DS,2009,90000
DS,2009,90000
Wii,2009,90000
PS2,2009,90000
Wii,2009,90000
DS,2009,90000
DS,2009,90000
Wii,2009,90000
PSP,2009,90000
PS3,2009,90000
DS,2009,90000
PS3,2009,90000
PSP,2009,90000
DS,2009,90000
PSP,2009,90000
DS,2009,90000
PS3,2009,90000
PSP,2009,90000
Wii,2009,90000
Wii,2009,90000
Wii,2009,90000
PSP,2009,90000
Wii,2009,90000
PSP,2009,90000
DS,2009,90000
PSP,2009,90000
PS3,2009,90000
PS3,2009,90000
Wii,2009,90000
PC,2009,90000
Wii,2009,90000
DS,2009,90000
DS,2009,90000
X360,2009,90000
Wii,2009,90000
Wii,2009,90000
DS,2009,90000
X360,2009,90000
PSP,2009,90000
PSP,2009,90000
Wii,2009,90000
PSP,2009,90000
DS,2009,80000
Wii,2009,80000
DS,2009,80000
DS,2009,80000
PSP,2009,80000
DS,2009,80000
X360,2009,80000
PSP,2009,80000
PS3,2009,80000
DS,2009,80000
PS2,2009,80000
DS,2009,80000
PS2,2009,80000
DS,2009,80000
PSP,2009,80000
DS,2009,80000
PSP,2009,80000
DS,2009,80000
X360,2009,80000
Wii,2009,80000
X360,2009,80000
PSP,2009,80000
PS2,2009,80000
DS,2009,80000
Wii,2009,80000
X360,2009,80000
PSP,2009,80000
DS,2009,80000
DS,2009,80000
PSP,2009,80000
DS,2009,80000
DS,2009,80000
DS,2009,80000
Wii,2009,80000
PSP,2009,80000
DS,2009,80000
PS3,2009,80000
Wii,2009,80000
Wii,2009,80000
Wii,2009,80000
X360,2009,80000
DS,2009,80000
PS2,2009,80000
PS2,2009,80000
Wii,2009,80000
Wii,2009,80000
Wii,2009,80000
Wii,2009,80000
Wii,2009,80000
PS3,2009,80000
DS,2009,80000
PC,2009,80000
Wii,2009,70000
PC,2009,70000
DS,2009,70000
DS,2009,70000
DS,2009,70000
Wii,2009,70000
X360,2009,70000
DS,2009,70000
DS,2009,70000
PS2,2009,70000
PSP,2009,70000
DS,2009,70000
DS,2009,70000
DS,2009,70000
PSP,2009,70000
PC,2009,70000
DS,2009,70000
X360,2009,70000
X360,2009,70000
PC,2009,70000
DS,2009,70000
Wii,2009,70000
DS,2009,70000
X360,2009,70000
PC,2009,70000
PSP,2009,70000
DS,2009,70000
Wii,2009,70000
Wii,2009,70000
PC,2009,70000
DS,2009,70000
PSP,2009,70000
Wii,2009,70000
Wii,2009,70000
Wii,2009,70000
X360,2009,70000
DS,2009,60000
DS,2009,60000
DS,2009,60000
PS2,2009,60000
Wii,2009,60000
Wii,2009,60000
PSP,2009,60000
PSP,2009,60000
DS,2009,60000
DS,2009,60000
X360,2009,60000
PS2,2009,60000
DS,2009,60000
DS,2009,60000
DS,2009,60000
PC,2009,60000
DS,2009,60000
Wii,2009,60000
Wii,2009,60000
DS,2009,60000
DS,2009,60000
PC,2009,60000
DS,2009,60000
PS2,2009,60000
PS3,2009,60000
DS,2009,60000
Wii,2009,60000
X360,2009,60000
PC,2009,60000
Wii,2009,60000
DS,2009,60000
PSP,2009,60000
PC,2009,60000
DS,2009,60000
PSP,2009,60000
Wii,2009,60000
DS,2009,60000
Wii,2009,60000
DS,2009,60000
DS,2009,60000
DS,2009,60000
DS,2009,60000
Wii,2009,60000
DS,2009,60000
PC,2009,50000
DS,2009,50000
Wii,2009,50000
PC,2009,50000
Wii,2009,50000
DS,2009,50000
Wii,2009,50000
Wii,2009,50000
PC,2009,50000
DS,2009,50000
DS,2009,50000
PSP,2009,50000
DS,2009,50000
DS,2009,50000
PSP,2009,50000
Wii,2009,50000
PSP,2009,50000
Wii,2009,50000
DS,2009,50000
PC,2009,50000
PS2,2009,50000
Wii,2009,50000
DS,2009,50000
DS,2009,50000
DS,2009,50000
Wii,2009,50000
X360,2009,50000
DS,2009,50000
DS,2009,50000
Wii,2009,50000
Wii,2009,50000
PS3,2009,50000
Wii,2009,50000
PC,2009,50000
Wii,2009,50000
PC,2009,50000
PC,2009,50000
PSP,2009,50000
PC,2009,50000
DS,2009,50000
DS,2009,50000
Wii,2009,50000
DS,2009,50000
DS,2009,50000
PC,2009,50000
PC,2009,50000
DS,2009,50000
DS,2009,50000
PC,2009,50000
PC,2009,50000
Wii,2009,50000
DS,2009,50000
PS2,2009,50000
PS2,2009,40000
PC,2009,40000
PSP,2009,40000
PC,2009,40000
PSP,2009,40000
DS,2009,40000
DS,2009,40000
Wii,2009,40000
Wii,2009,40000
PSP,2009,40000
PSP,2009,40000
X360,2009,40000
DS,2009,40000
Wii,2009,40000
DS,2009,40000
PS2,2009,40000
DS,2009,40000
PC,2009,40000
DS,2009,40000
PSP,2009,40000
PC,2009,40000
PC,2009,40000
DS,2009,40000
DS,2009,40000
PSP,2009,40000
PSP,2009,40000
DS,2009,40000
DS,2009,40000
DS,2009,40000
PSP,2009,40000
PS3,2009,40000
PSP,2009,40000
PSP,2009,40000
PS2,2009,40000
DS,2009,40000
PSP,2009,40000
X360,2009,40000
DS,2009,40000
X360,2009,40000
PS3,2009,40000
PC,2009,40000
DS,2009,40000
DS,2009,40000
DS,2009,40000
Wii,2009,40000
PS3,2009,40000
Wii,2009,40000
PC,2009,40000
PC,2009,40000
PSP,2009,40000
X360,2009,40000
PSP,2009,40000
DS,2009,40000
X360,2009,40000
PS3,2009,40000
PSP,2009,40000
PS2,2009,40000
Wii,2009,40000
PS2,2009,40000
Wii,2009,40000
PC,2009,40000
PSP,2009,40000
DS,2009,40000
Wii,2009,40000
DS,2009,40000
DS,2009,40000
DS,2009,40000
DS,2009,30000
PSP,2009,30000
PS2,2009,30000
PSP,2009,30000
PC,2009,30000
PC,2009,30000
PC,2009,30000
PC,2009,30000
PSP,2009,30000
DS,2009,30000
PC,2009,30000
PS2,2009,30000
DS,2009,30000
PC,2009,30000
PC,2009,30000
X360,2009,30000
DS,2009,30000
PS3,2009,30000
X360,2009,30000
Wii,2009,30000
DS,2009,30000
PS2,2009,30000
PC,2009,30000
PSP,2009,30000
PC,2009,30000
PS3,2009,30000
PC,2009,30000
PSP,2009,30000
DS,2009,30000
DS,2009,30000
PS2,2009,30000
DS,2009,30000
DS,2009,30000
PC,2009,30000
PC,2009,30000
DS,2009,30000
PS3,2009,30000
PC,2009,30000
PSP,2009,30000
Wii,2009,30000
DS,2009,30000
DS,2009,30000
DS,2009,30000
PC,2009,30000
DS,2009,30000
Wii,2009,30000
DS,2009,30000
Wii,2009,30000
PS2,2009,30000
Wii,2009,30000
PS3,2009,30000
DS,2009,30000
Wii,2009,30000
DS,2009,30000
PSP,2009,30000
PSP,2009,30000
PSP,2009,30000
PC,2009,30000
PSP,2009,30000
DS,2009,30000
Wii,2009,30000
Wii,2009,30000
DS,2009,30000
DS,2009,30000
DS,2009,30000
Wii,2009,30000
PC,2009,30000
DS,2009,30000
DS,2009,30000
PC,2009,30000
PC,2009,30000
Wii,2009,30000
PSP,2009,30000
PS2,2009,30000
DS,2009,20000
PSP,2009,20000
PC,2009,20000
X360,2009,20000
DS,2008,20000
PC,2008,20000
PC,2008,20000
X360,2008,20000
DS,2008,20000
Wii,2008,20000
DS,2008,20000
PC,2008,20000
Wii,2008,20000
PC,2008,20000
PSP,2008,20000
X360,2008,20000
DS,2008,20000
PC,2008,20000
PSP,2008,20000
PC,2008,20000
PC,2008,20000
PS3,2008,20000
Wii,2008,20000
PC,2008,20000
DS,2008,20000
PSP,2008,20000
DS,2008,20000
PC,2008,20000
PS2,2008,20000
Wii,2008,20000
DS,2008,20000
PC,2008,20000
Wii,2008,20000
PSP,2008,20000
DS,2008,20000
PSP,2008,20000
PC,2008,20000
PC,2008,20000
DS,2008,20000
Wii,2008,20000
DS,2008,20000
DS,2008,20000
PSP,2008,20000
PC,2008,20000
DS,2008,20000
PC,2008,20000
Wii,2008,20000
PSP,2008,20000
PS2,2008,20000
PSP,2008,20000
DS,2008,20000
Wii,2008,20000
PC,2008,20000
DS,2008,20000
DS,2008,20000
DS,2008,20000
PSP,2008,20000
Wii,2008,20000
PS3,2008,20000
PSP,2008,20000
PSP,2008,20000
DS,2008,20000
DS,2008,20000
DS,2008,20000
DS,2008,20000
DS,2008,20000
DS,2008,20000
DS,2008,20000
PC,2008,20000
PSP,2008,20000
DS,2008,20000
DS,2008,20000
PS2,2008,20000
PC,2008,20000
PC,2008,20000
PC,2008,20000
PC,2008,20000
PC,2008,20000
PS2,2008,20000
Wii,2008,20000
DS,2008,20000
PSP,2008,20000
DS,2008,20000
PS2,2008,20000
PSP,2008,10000
PS2,2008,10000
PC,2008,10000
DS,2008,10000
PSP,2008,10000
PC,2008,10000
PSP,2008,10000
PC,2008,10000
DS,2008,10000
DS,2008,10000
PS2,2008,10000
X360,2008,10000
Wii,2008,10000
X360,2008,10000
PC,2008,10000
DS,2008,10000
DS,2008,10000
PS3,2008,10000
PC,2008,10000
DS,2008,10000
PSP,2008,10000
DS,2008,10000
DS,2008,10000
PSP,2008,10000
PC,2008,10000
PS3,2008,10000
Wii,2008,10000
DS,2008,10000
DS,2008,10000
PS3,2008,10000
PC,2008,10000
X360,2008,10000
DS,2008,10000
PS2,2008,10000
PC,2008,10000
DS,2008,10000
PSP,2008,10000
PSP,2008,10000
DS,2008,10000
DS,2008,10000
PSP,2008,10000
Wii,2008,10000
PS2,2008,10000
PSP,2008,10000
PSP,2008,10000
PS2,2008,10000
PC,2008,10000
X360,2008,10000
X360,2008,10000
PSP,2008,10000
PC,2008,10000
PSP,2008,10000
X360,2008,10000
Wii,2008,10000
DS,2008,10000
DS,2008,10000
PSP,2008,10000
PC,2008,10000
PSP,2008,10000
PS2,2008,10000
PC,2008,10000
PC,2008,10000
PC,2008,10000
DS,2008,10000
PC,2008,10000
PC,2008,10000
PS2,2008,10000
PC,2008,10000
DS,2008,10000
DS,2008,10000
Wii,2008,35820000
Wii,2008,13040000
X360,2008,11020000
PS3,2008,10570000
DS,2008,7840000
X360,2008,7370000
X360,2008,6760000
PS3,2008,6030000
PS3,2008,5920000
PSP,2008,5500000
PS3,2008,5430000
DS,2008,5140000
X360,2008,4960000
Wii,2008,4680000
X360,2008,4310000
PS3,2008,4010000
X360,2008,3780000
Wii,2008,3650000
X360,2008,3520000
DS,2008,3480000
X360,2008,3380000
DS,2008,3360000
Wii,2008,3270000
PSP,2008,3190000
DS,2008,3170000
DS,2008,3160000
DS,2008,3150000
X360,2008,3050000
X360,2008,3030000
DS,2008,2960000
X360,2008,2900000
X360,2008,2800000
X360,2008,2670000
DS,2008,2610000
PS3,2008,2590000
Wii,2008,2540000
X360,2008,2540000
PS2,2008,2500000
PS3,2008,2480000
X360,2008,2480000
PS3,2008,2450000
X360,2008,2420000
X360,2008,2350000
Wii,2008,2340000
